Date,Open,Close,High,Low,Volume
2024-02-21,219.05,215.24,219.05,213.81,29943.0
2024-02-22,211.05,215.24,217.14,211.05,28291.0
2024-02-25,218.1,212.38,218.1,209.43,31854.0
2024-02-26,209.71,209.43,214.29,205.71,57953.0
2024-02-27,212.38,211.43,213.33,207.62,24960.0
2024-02-28,209.52,208.57,209.52,206.67,23828.0
2024-02-29,206.76,206.38,208.57,204.76,71868.0
2024-03-03,203.9,204.76,206.1,202.1,41174.0
2024-03-04,208.86,217.14,217.14,208.86,69.0
2024-03-05,221.43,208.76,221.43,208.76,41185.0
2024-03-06,206.76,209.52,213.33,206.67,27290.0
2024-03-07,209.62,212.38,221.9,209.62,21453.0
2024-03-10,216.19,214.29,219.9,212.38,12942.0
2024-03-12,216.19,221.9,222.38,214.29,26861.0
2024-03-13,226.19,221.9,226.19,219.14,76518.0
2024-03-14,221.9,219.05,221.9,217.14,21776.0
2024-03-17,223.43,219.05,223.43,216.38,14381.0
2024-03-18,218.1,216.0,218.1,215.24,14851.0
2024-03-19,219.9,215.14,219.9,214.29,31416.0
2024-03-20,218.86,216.57,222.86,212.1,23792.0
2024-03-21,220.76,214.29,220.76,210.95,26960.0
2024-03-25,211.43,210.48,214.29,208.57,24767.0
2024-03-26,214.29,212.38,214.29,208.57,17735.0
2024-03-27,209.52,211.43,212.38,208.57,25058.0
2024-03-28,215.05,209.52,215.05,208.57,14696.0
2024-03-31,209.52,209.52,212.38,208.57,19027.0
2024-04-01,207.62,209.52,210.48,207.24,37531.0
2024-04-02,209.52,207.62,211.33,207.24,18300.0
2024-04-03,206.0,208.57,209.52,205.9,22266.0
2024-04-04,208.57,206.67,209.43,205.71,22228.0
2024-04-07,207.14,212.38,219.05,205.81,15360.0
2024-04-09,216.57,214.0,216.57,210.95,26531.0
2024-04-10,218.1,213.33,218.19,208.57,18476.0
2024-04-14,216.19,215.24,216.19,210.48,33858.0
2024-04-15,211.14,213.33,218.86,210.57,94566.0
2024-04-16,213.33,212.38,214.1,210.48,101346.0
2024-04-18,212.38,212.1,214.1,204.95,17431.0
2024-04-21,216.19,211.43,216.19,208.48,11266.0
2024-04-22,209.52,207.52,211.43,206.1,35778.0
2024-04-24,205.71,208.0,209.52,205.71,10194.0
2024-04-25,208.0,206.48,211.81,205.24,28327.0
2024-04-28,210.57,206.67,210.57,204.76,103359.0
2024-04-29,210.57,208.19,210.57,205.24,22753.0
2024-04-30,212.29,213.33,214.29,206.67,32194.0
2024-05-02,217.52,211.9,218.57,210.19,26807.0
2024-05-05,210.0,208.57,211.43,205.71,26122.0
2024-05-06,208.1,207.43,211.33,203.81,14531.0
2024-05-07,209.52,209.43,211.52,204.29,17752.0
2024-05-08,213.33,206.57,213.33,205.33,23250.0
2024-05-09,206.67,209.52,210.76,205.33,39899.0
2024-05-12,213.71,212.38,214.29,209.05,50226.0
2024-05-13,213.33,217.9,221.9,211.43,75603.0
2024-05-14,220.38,218.29,220.38,214.29,44431.0
2024-05-15,221.9,217.9,221.9,214.0,44941.0
2024-05-16,222.19,216.67,222.19,214.67,58482.0
2024-05-19,220.95,222.86,229.52,213.62,86405.0
2024-05-20,227.24,229.05,238.57,225.71,140503.0
2024-05-21,233.33,238.76,240.0,228.57,95137.0
2024-05-22,234.0,253.33,259.05,234.0,290186.0
2024-05-26,256.19,256.19,258.29,245.05,139233.0
2024-05-27,259.05,253.24,260.95,248.0,104586.0
2024-05-29,258.29,242.86,262.86,240.38,81781.0
2024-05-30,239.05,239.9,244.57,236.38,39218.0
2024-06-02,243.71,241.9,243.71,234.29,40737.0
2024-06-03,246.57,235.71,246.57,234.29,21934.0
2024-06-04,238.1,237.62,240.38,236.19,27944.0
2024-06-05,242.29,237.14,242.29,235.52,30602.0
2024-06-06,241.33,237.14,241.33,234.29,36703.0
2024-06-09,241.81,237.14,241.81,235.24,28100.0
2024-06-10,241.81,238.0,241.81,234.29,59254.0
2024-06-11,242.67,240.0,247.43,233.33,83287.0
2024-06-12,244.76,241.9,246.57,240.0,28340.0
2024-06-13,245.71,239.9,245.71,237.43,28162.0
2024-06-16,240.95,236.38,242.86,235.33,35205.0
2024-06-18,241.05,236.19,241.05,233.33,23534.0
2024-06-19,232.38,240.0,240.0,232.38,29506.0
2024-06-20,244.76,233.33,244.76,232.0,87352.0
2024-06-23,235.24,234.19,235.24,231.05,37504.0
2024-06-24,236.19,234.29,238.1,230.48,51992.0
2024-06-25,236.19,230.57,236.19,229.71,21927.0
2024-06-26,235.14,230.48,235.14,228.19,33346.0
2024-06-27,234.76,229.52,234.76,226.67,14796.0
2024-06-30,234.1,227.24,234.1,226.86,22910.0
2024-07-01,225.81,230.95,230.95,225.71,22042.0
2024-07-02,235.52,238.86,254.0,233.33,33013.0
2024-07-03,234.1,240.95,241.9,234.1,45374.0
2024-07-04,242.1,247.52,254.1,241.9,42817.0
2024-07-07,248.57,253.05,253.33,245.33,102351.0
2024-07-08,255.24,252.29,255.24,248.57,72422.0
2024-07-09,252.38,253.81,255.33,248.29,52207.0
2024-07-10,258.86,258.95,260.0,249.43,101857.0
2024-07-11,264.1,262.86,264.1,257.14,125457.0
2024-07-14,267.62,270.0,276.19,267.62,88787.0
2024-07-15,274.29,269.52,276.19,265.81,119945.0
2024-07-16,270.48,274.29,274.29,261.43,62717.0
2024-07-17,279.05,277.05,279.05,271.43,101992.0
2024-07-18,279.05,291.43,300.0,271.9,243614.0
2024-07-21,291.43,301.81,303.05,280.1,240175.0
2024-07-22,306.67,294.67,306.67,289.52,163946.0
2024-07-23,294.67,300.48,302.0,289.62,133698.0
2024-07-24,306.48,311.33,319.05,300.0,254397.0
2024-07-25,317.52,311.33,317.52,304.29,170449.0
2024-07-28,317.52,342.38,342.38,317.52,421723.0
2024-07-29,349.14,327.62,355.24,326.67,287269.0
2024-07-30,321.14,327.14,338.1,318.1,210421.0
2024-07-31,331.43,330.86,338.1,326.76,129264.0
2024-08-01,330.86,324.76,332.38,321.9,116607.0
2024-08-05,319.05,313.33,322.86,311.05,218622.0
2024-08-06,318.95,294.86,318.95,284.76,203764.0
2024-08-07,289.05,301.9,304.76,289.05,116837.0
2024-08-08,304.76,299.43,309.52,297.24,108004.0
2024-08-11,304.76,315.24,315.24,300.0,178430.0
2024-08-12,321.52,327.52,328.38,320.95,194656.0
2024-08-13,329.52,327.62,333.33,319.05,133198.0
2024-08-14,323.81,327.62,328.48,320.95,121929.0
2024-08-15,334.1,344.95,360.19,328.57,412201.0
2024-08-18,351.43,342.76,359.05,340.67,233409.0
2024-08-21,343.81,349.43,351.43,334.29,201410.0
2024-08-22,347.62,356.19,360.0,347.62,249558.0
2024-08-25,357.14,350.48,361.9,345.33,189937.0
2024-08-27,350.48,333.33,352.38,331.24,179277.0
2024-08-28,340.0,337.9,346.67,330.48,142076.0
2024-08-29,341.9,331.33,348.57,327.62,134606.0
2024-09-01,336.19,322.1,337.14,321.43,105197.0
2024-09-02,327.62,333.43,334.29,320.1,109624.0
2024-09-03,340.0,333.24,340.0,328.57,94923.0
2024-09-04,339.81,323.81,339.81,322.19,91444.0
2024-09-05,322.86,320.0,322.86,315.43,86731.0
2024-09-08,325.71,314.19,325.71,312.86,89318.0
2024-09-09,309.52,305.71,313.33,304.95,96457.0
2024-09-10,311.43,304.76,316.19,300.0,94326.0
2024-09-11,309.52,302.86,309.52,299.62,125655.0
2024-09-12,308.86,316.95,318.1,298.57,73039.0
2024-09-15,316.19,310.76,323.81,310.76,76488.0
2024-09-16,304.57,305.71,312.38,304.57,44850.0
2024-09-18,308.57,311.9,314.29,305.71,51719.0
2024-09-22,318.1,314.29,318.1,311.9,52536.0
2024-09-23,320.57,312.38,320.57,308.1,48085.0
2024-09-24,312.29,308.95,314.29,306.67,69286.0
2024-09-25,308.57,314.29,314.29,304.95,54680.0
2024-09-26,314.19,310.48,315.71,309.52,29285.0
2024-09-29,305.9,309.52,309.52,303.81,40943.0
2024-09-30,304.86,312.1,312.29,304.86,39358.0
2024-10-01,312.1,322.29,322.86,310.48,82030.0
2024-10-02,321.9,319.05,324.76,318.29,71249.0
2024-10-06,314.38,322.95,327.33,314.38,110999.0
2024-10-07,323.81,329.43,330.29,323.81,131789.0
2024-10-08,329.43,327.62,331.43,326.67,56197.0
2024-10-09,324.76,330.38,330.48,316.19,49134.0
2024-10-09,324.76,330.38,330.48,316.19,49134.0
2024-10-15,334.19,338.76,340.86,333.33,114070.0
2024-10-16,340.0,348.57,348.67,336.86,115308.0
2024-10-17,347.62,345.71,352.38,342.86,115119.0
2024-10-20,340.95,341.05,351.43,334.29,148197.0
2024-10-21,345.71,337.05,345.71,335.9,59425.0
2024-10-22,336.19,336.29,338.1,329.71,58374.0
2024-10-23,342.86,329.52,350.48,328.57,113712.0
2024-10-24,335.24,323.81,336.19,323.81,31437.0
2024-10-27,328.57,319.05,328.57,317.43,23120.0
2024-10-28,321.9,317.14,321.9,315.81,36871.0
2024-10-29,320.0,322.76,323.81,319.14,34871.0
2024-10-30,322.86,321.9,329.14,320.95,39405.0
2024-11-05,320.0,320.0,324.76,318.29,49550.0
2024-11-06,323.81,320.0,323.81,318.1,23628.0
2024-11-10,315.24,322.86,324.57,315.24,30827.0
2024-11-11,323.81,323.81,329.52,321.05,71661.0
2024-11-12,330.29,319.33,330.29,319.24,39271.0
2024-11-13,319.33,319.05,322.95,316.67,24285.0
2024-11-14,325.43,320.0,345.24,310.48,45202.0
2024-11-17,323.81,319.05,326.38,317.62,61334.0
2024-11-19,317.14,311.43,319.05,311.43,62168.0
2024-11-20,313.33,308.48,314.1,307.81,35467.0
2024-11-21,309.52,308.1,310.48,307.33,83732.0
2024-11-24,309.52,308.57,310.48,306.19,48455.0
2024-11-25,314.67,310.48,314.67,306.95,30817.0
2024-11-26,316.67,312.86,316.67,306.67,85555.0
2024-11-27,318.1,313.33,318.1,310.48,66791.0
2024-11-28,319.05,313.81,319.05,310.57,35698.0
2024-12-01,320.0,310.76,320.0,309.05,36999.0
2024-12-02,307.43,310.48,313.33,306.67,78326.0
2024-12-03,316.67,309.33,316.67,305.05,21927.0
2024-12-04,315.43,308.57,315.43,305.33,24433.0
2024-12-05,308.48,304.76,308.48,301.9,46163.0
2024-12-08,300.0,294.19,304.76,290.57,82416.0
2024-12-09,291.43,293.24,297.05,290.0,29981.0
2024-12-10,294.29,292.38,295.05,286.67,75207.0
2024-12-11,298.19,298.86,299.05,290.57,39339.0
2024-12-12,304.76,295.33,304.76,295.24,34515.0
2024-12-16,290.48,294.29,295.05,289.71,43002.0
2024-12-17,290.67,293.81,296.1,290.67,19018.0
2024-12-18,296.19,298.95,299.05,289.52,30048.0
2024-12-19,293.05,294.29,295.24,285.71,44686.0
2024-12-22,294.29,291.43,294.29,285.71,33147.0
2024-12-23,296.95,289.52,296.95,283.81,67555.0
2024-12-24,294.57,293.33,295.24,286.67,30557.0
2024-12-26,295.24,296.57,300.0,287.71,57848.0
2024-12-29,295.24,291.43,296.67,288.57,22355.0
2024-12-31,291.43,285.52,291.43,282.0,28020.0
2025-01-01,284.38,283.81,286.67,281.9,25362.0
2025-01-02,285.71,282.86,285.71,281.43,18216.0
2025-01-05,281.24,282.86,282.86,280.57,25876.0
2025-01-06,279.24,285.71,287.62,279.24,37603.0
2025-01-07,289.52,285.71,289.52,281.9,19715.0
2025-01-08,291.43,285.71,291.43,284.76,13697.0
2025-01-09,288.48,284.76,288.48,281.24,44195.0
2025-01-12,285.71,280.95,288.57,280.57,16009.0
2025-01-13,280.95,281.43,284.76,280.1,49316.0
2025-01-15,281.9,279.05,283.71,276.29,33759.0
2025-01-16,277.24,276.19,280.95,273.81,55630.0
2025-01-19,273.33,276.38,276.38,271.43,20388.0
2025-01-20,276.38,267.62,276.38,266.67,48103.0
2025-01-21,267.62,264.67,269.52,263.43,30934.0
2025-01-22,263.81,271.33,282.67,261.9,80035.0
2025-01-23,271.43,268.57,276.19,264.76,66965.0
2025-01-26,263.81,263.81,270.48,262.0,45539.0
2025-01-27,263.81,260.95,265.71,259.24,48660.0
2025-01-28,260.95,272.38,272.38,259.05,87577.0
2025-02-02,272.38,272.38,275.24,261.62,97466.0
2025-02-03,274.29,271.43,277.14,268.57,89950.0
2025-02-04,276.1,269.52,278.1,267.62,68979.0
2025-02-05,273.9,270.19,273.9,266.67,59555.0
2025-02-06,274.19,266.67,274.19,265.81,61646.0
2025-02-09,261.9,264.95,276.86,261.9,54785.0
2025-02-10,261.9,266.19,270.19,261.9,37347.0
2025-02-11,260.95,265.62,270.48,260.95,26966.0
2025-02-12,260.95,264.95,271.43,260.95,35966.0
2025-02-13,261.9,263.81,266.67,261.9,12559.0
2025-02-16,262.57,267.43,269.9,262.57,53468.0
2025-02-17,263.81,274.67,275.81,263.81,48450.0
2025-02-18,280.1,275.24,280.1,270.57,75891.0
2025-02-20,270.48,272.76,276.19,269.81,20109.0
2025-02-23,267.62,274.29,283.81,267.62,65898.0
2025-02-24,268.86,274.29,280.95,268.86,81645.0
2025-02-25,268.86,276.19,279.62,267.62,37722.0
2025-02-27,280.95,286.57,289.52,279.52,177270.0
2025-03-02,280.86,294.29,295.24,280.86,103551.0
2025-03-02,280.86,294.29,295.24,280.86,103551.0
2025-03-03,298.1,289.52,298.1,285.71,92050.0
2025-03-04,283.81,290.48,299.05,283.81,129395.0
2025-03-05,296.19,283.81,296.19,281.9,56250.0
2025-03-06,289.05,282.76,289.05,281.62,26390.0
2025-03-09,282.76,278.1,282.86,276.19,56873.0
2025-03-10,280.76,275.71,280.95,272.38,22408.0
2025-03-11,271.9,275.9,278.1,271.9,31813.0
2025-03-12,276.19,278.0,280.0,274.29,10392.0
2025-03-16,272.48,276.19,281.71,271.43,31716.0
2025-03-17,280.76,275.24,280.76,270.76,13819.0
2025-03-18,280.67,274.29,280.67,272.48,12984.0
2025-03-19,273.43,273.33,277.05,272.57,24740.0
2025-03-20,271.52,269.82,274.29,269.52,17768.0
2025-03-23,268.57,265.12,270.0,264.76,35525.0
2025-03-24,262.86,267.33,268.1,262.86,18873.0
2025-03-25,265.71,262.94,265.71,261.9,26764.0
2025-03-26,267.62,264.81,267.62,258.57,33681.0
2025-03-27,270.1,275.83,279.05,266.67,45354.0
2025-03-30,280.86,278.78,281.52,274.29,59608.0
2025-04-01,273.24,277.12,278.57,273.24,24697.0
2025-04-02,282.57,275.96,282.57,271.62,33172.0
2025-04-03,280.0,276.53,284.76,271.43,39267.0
2025-04-07,280.95,274.56,285.71,271.43,11041.0
2025-04-08,269.52,270.88,279.52,268.57,14208.0
2025-04-09,276.19,270.34,276.19,269.24,10388.0
2025-04-10,275.71,270.85,280.0,268.86,7474.0
2025-04-13,276.1,269.88,276.1,266.86,9054.0
2025-04-15,275.24,271.38,275.24,269.05,17057.0
2025-04-16,276.19,275.02,276.19,271.05,15599.0
2025-04-17,276.19,277.52,280.95,272.57,35560.0
2025-04-20,272.0,272.46,286.67,269.62,34008.0
2025-04-21,272.38,266.88,277.14,266.1,33749.0
2025-04-22,270.48,264.28,270.48,263.81,45426.0
2025-04-23,261.9,259.8,263.33,259.33,78824.0
2025-04-24,260.0,259.85,266.57,258.1,24886.0
2025-04-27,264.67,257.36,264.67,257.14,69775.0
2025-04-28,257.14,257.17,261.9,257.14,33158.0
2025-04-29,262.19,252.94,262.19,252.0,41478.0
2025-04-30,257.9,254.36,258.0,248.57,45402.0
2025-05-04,259.05,255.19,259.05,253.71,71483.0
2025-05-05,253.33,252.94,258.1,251.43,44496.0
2025-05-06,251.43,250.41,256.1,250.0,46151.0
2025-05-07,250.0,258.1,261.9,248.57,64545.0
2025-05-08,255.24,256.71,262.38,253.43,47752.0
2025-05-11,251.62,258.32,260.86,251.62,47947.0
2025-05-13,255.43,261.06,263.71,255.43,35715.0
2025-05-14,261.05,261.01,263.33,258.1,48604.0
2025-05-15,262.86,259.1,262.86,258.1,34117.0
2025-05-18,257.14,260.55,263.33,257.14,48070.0
2025-05-18,257.14,260.55,263.33,257.14,48070.0
2025-05-19,265.62,263.88,265.71,260.0,82173.0
2025-05-20,262.0,272.44,273.81,262.0,35429.0
2025-05-21,276.67,273.58,288.57,273.14,88074.0
2025-05-22,274.29,284.26,290.48,274.29,160944.0
2025-05-25,285.71,283.79,288.57,278.76,110871.0
2025-05-26,289.43,285.7,294.29,284.67,79993.0
2025-05-27,280.95,288.41,289.52,280.95,166265.0
2025-05-28,288.38,290.21,293.05,282.86,81458.0
2025-06-02,293.33,291.56,296.19,290.57,113892.0
2025-06-03,288.57,285.84,291.43,284.76,90287.0
2025-06-04,282.86,284.37,287.62,282.86,45760.0
2025-06-05,284.76,281.16,285.71,279.33,42600.0
2025-06-08,279.05,279.16,280.95,277.14,59740.0
2025-06-09,280.95,283.24,284.57,278.19,65005.0
2025-06-10,285.71,287.3,288.57,280.95,76324.0
2025-06-11,286.67,288.11,290.48,285.05,446787.0
2025-06-12,287.62,290.49,291.9,286.0,65909.0
2025-06-15,284.76,290.43,292.38,284.76,53080.0
2025-06-16,286.67,292.17,295.24,286.67,125348.0
2025-06-17,290.57,293.43,296.1,290.48,52289.0
2025-06-18,293.43,295.04,297.14,288.57,105004.0
2025-06-19,297.62,292.76,297.62,292.38,81975.0
2025-06-22,290.48,289.7,293.33,289.52,92300.0
2025-06-23,285.81,289.8,291.43,285.81,47725.0
2025-06-24,295.24,292.79,295.24,290.48,75921.0
2025-06-25,295.24,291.41,295.24,289.33,79701.0
2025-06-26,287.62,291.04,293.33,287.43,42654.0
2025-06-29,290.48,295.92,296.67,290.48,82774.0
2025-06-30,301.81,302.18,304.76,295.71,127421.0
2025-07-01,307.62,313.6,315.24,302.1,164346.0
2025-07-02,317.14,323.31,327.52,311.43,293021.0
2025-07-03,322.86,321.96,324.95,317.14,269922.0
2025-07-06,320.95,323.67,326.67,319.14,176466.0
2025-07-07,324.76,325.71,330.48,320.48,282846.0
2025-07-08,329.52,322.05,332.19,320.95,227962.0
2025-07-09,323.81,327.12,328.0,321.9,249257.0
2025-07-10,331.43,339.96,341.9,325.62,471463.0
2025-07-13,346.67,348.36,358.1,342.57,504481.0
2025-07-14,355.24,340.7,355.24,340.1,261406.0
2025-07-15,339.05,356.29,359.05,339.05,468205.0
2025-07-16,361.43,365.5,383.81,357.14,567833.0
2025-07-17,372.67,368.79,388.57,364.95,450633.0
2025-07-20,375.24,362.18,375.24,359.05,448405.0
2025-07-21,358.48,366.68,371.43,358.48,276819.0
2025-07-22,371.33,375.1,384.76,362.19,444337.0
2025-07-23,367.62,375.24,381.9,367.62,221199.0
2025-07-24,380.0,371.43,380.0,369.52,202557.0
2025-07-27,373.81,368.88,373.81,366.67,177687.0
2025-07-28,362.0,371.1,372.38,362.0,279454.0
2025-07-29,378.48,373.57,378.48,368.0,240351.0
2025-07-30,378.1,366.11,378.1,363.81,130827.0
2025-07-31,371.43,361.66,371.43,359.14,278021.0
2025-08-03,367.62,349.51,367.62,345.71,179070.0
2025-08-04,356.19,356.11,357.14,343.9,108246.0
2025-08-05,350.19,355.59,362.86,350.19,72672.0
2025-08-06,362.48,350.86,362.48,347.62,118225.0
2025-08-07,355.24,353.89,355.24,351.43,68492.0
2025-08-11,360.95,362.21,364.76,358.1,259072.0
2025-08-12,355.14,358.43,364.76,355.14,109978.0
2025-08-13,361.9,357.04,362.48,355.24,73163.0
2025-08-14,360.1,351.61,360.1,350.48,179427.0
2025-08-17,352.67,346.77,352.67,346.38,100763.0
2025-08-18,346.29,347.28,348.57,339.05,163673.0
2025-08-19,350.0,349.53,350.0,341.9,52439.0
2025-08-20,342.86,346.1,350.29,342.86,45497.0
2025-08-21,348.57,347.09,348.57,345.81,34463.0
2025-08-24,349.52,344.64,349.52,342.86,54021.0
2025-08-25,342.95,343.99,344.57,339.62,84939.0
2025-08-26,347.52,344.86,347.62,342.86,44050.0
2025-08-27,351.71,353.78,357.14,344.76,107818.0
2025-08-28,360.0,358.35,361.9,351.81,141489.0
2025-08-31,360.95,358.5,361.9,354.29,140397.0
2025-09-01,364.76,370.26,372.19,355.24,443158.0
2025-09-02,377.62,370.69,379.81,367.05,171936.0
2025-09-03,373.33,363.58,373.33,361.9,197617.0
2025-09-04,370.48,359.83,370.48,355.9,92399.0
2025-09-07,361.9,357.15,361.9,355.24,127328.0
2025-09-08,354.29,354.52,359.9,350.29,132615.0
2025-09-18,347.62,346.67,347.62,327.71,12516.0
2025-09-21,339.81,343.85,353.33,333.43,145988.0
2025-09-23,348.57,344.76,348.57,340.95,45749.0
2025-09-24,347.62,340.57,347.62,337.62,41696.0
2025-09-25,339.05,339.05,340.95,335.24,18084.0
2025-09-28,342.86,342.86,345.81,340.29,20952.0
2025-10-07,347.62,336.67,347.62,336.29,32950.0
2025-10-08,333.33,336.19,346.67,331.43,141815.0
2025-10-09,341.33,340.48,356.19,339.33,99655.0
2025-10-12,340.0,328.48,342.86,323.81,127035.0
2025-10-13,334.95,330.95,334.95,324.76,64922.0
2025-10-14,335.24,329.81,342.86,329.62,32806.0
2025-10-15,325.81,330.1,335.24,325.81,33852.0
2025-10-16,336.19,326.57,336.19,325.81,70963.0
2025-10-19,326.57,334.76,336.19,326.57,32320.0
2025-10-26,335.24,334.29,335.24,328.1,23638.0
2025-10-28,331.43,343.9,348.57,327.81,70085.0
2025-10-29,339.24,345.71,348.57,339.24,58010.0
2025-10-30,340.95,346.38,346.67,340.0,185452.0
2025-11-02,352.38,349.52,352.38,341.9,245403.0
2025-11-03,346.5,345.0,349.5,345.0,64848.0
2025-11-04,345.0,340.0,346.0,339.2,255671.0
2025-11-05,340.0,338.5,345.0,336.2,35681.0
2025-11-06,339.0,338.5,343.0,338.5,92480.0
2025-11-09,339.0,335.0,339.0,331.5,54931.0
2025-11-10,331.5,332.0,337.5,329.5,49458.0
2025-11-11,330.2,335.0,335.0,327.2,92679.0
2025-11-12,332.0,328.8,335.0,324.4,91138.0
2025-11-13,334.9,326.9,334.9,325.0,33648.0
2025-11-16,326.9,325.5,333.0,322.0,22393.0
2025-11-17,326.8,320.6,348.0,320.5,89176.0
2025-11-18,327.0,324.0,329.7,321.7,66042.0
2025-11-19,322.5,322.7,327.9,321.3,16598.0
2025-11-20,328.7,325.9,328.7,322.5,17891.0
2025-11-23,331.0,331.9,332.0,326.2,30908.0
2025-11-24,335.0,339.6,340.0,333.0,81537.0
2025-11-25,340.0,341.3,342.0,336.0,63502.0
2025-11-26,336.2,343.4,343.4,336.2,36872.0
2025-11-27,341.0,352.0,352.3,341.0,123772.0
2025-11-30,357.9,352.3,357.9,351.0,196984.0
2025-12-01,351.9,352.5,354.0,347.0,62397.0
2025-12-02,352.5,355.0,359.0,350.0,84747.0
2025-12-03,352.0,352.0,355.8,349.1,41115.0
2025-12-07,346.5,348.0,352.4,346.3,59028.0
2025-12-08,348.0,348.0,350.0,343.0,37745.0
2025-12-09,350.0,353.0,353.0,349.0,66334.0
2025-12-10,355.0,350.0,358.9,348.5,40469.0
2025-12-11,350.0,350.0,354.9,346.1,40103.0
2025-12-14,345.0,350.0,351.4,343.3,77219.0
2025-12-15,350.0,350.9,351.0,345.0,21761.0
2025-12-16,356.0,352.0,356.0,349.0,19823.0
2025-12-17,350.1,359.8,363.0,350.1,99086.0
2025-12-18,360.0,362.0,379.0,355.1,124241.0
2025-12-21,355.0,360.0,366.0,355.0,132362.0
2025-12-22,354.0,355.7,365.0,354.0,116949.0
2025-12-23,356.0,360.6,362.9,355.4,56783.0
2025-12-24,356.0,374.9,377.0,356.0,171595.0
2025-12-28,378.8,381.5,382.5,370.0,200082.0
2025-12-29,375.5,380.0,385.0,375.5,109535.0
2025-12-31,380.0,376.9,382.5,375.0,67953.0
2026-01-01,377.0,376.8,378.4,371.0,64976.0
2026-01-04,369.3,372.0,379.7,369.3,45446.0
2026-01-05,370.0,380.0,390.0,370.0,133269.0
2026-01-06,378.6,389.1,416.0,378.6,423212.0
2026-01-07,382.0,391.1,396.8,382.0,104536.0
2026-01-08,391.1,397.9,398.9,390.0,188567.0
2026-01-12,400.0,390.6,400.1,390.6,113557.0
2026-01-13,387.0,385.1,398.0,384.0,146541.0
2026-01-14,380.0,385.8,399.0,380.0,79807.0
2026-01-18,387.0,388.9,393.0,385.6,69431.0
2026-01-20,394.5,391.0,394.5,389.0,81925.0
2026-01-21,395.0,392.0,395.0,387.0,76577.0
2026-01-22,399.0,392.0,399.0,387.2,80907.0
2026-01-25,395.0,396.0,396.0,388.4,110791.0
2026-01-26,397.0,398.0,405.9,396.0,119138.0
2026-01-27,396.1,387.0,396.1,387.0,73856.0
2026-01-28,394.0,391.7,394.0,388.1,128404.0
2026-01-29,395.1,388.0,399.0,388.0,136451.0
2026-02-01,394.0,385.1,394.0,385.1,212430.0
2026-02-02,385.5,386.3,390.0,383.2,90624.0
2026-02-03,386.2,384.0,388.6,378.6,213382.0
2026-02-04,377.0,380.8,386.0,377.0,96786.0
2026-02-05,378.2,384.8,386.0,378.1,99484.0
2026-02-08,380.1,380.0,387.0,379.5,51089.0
