Date,Open,Close,High,Low,Volume
2022-09-01,372.67,366.55,378.79,358.51,15007.0
2022-09-02,362.72,366.93,369.6,361.19,2885.0
2022-09-04,374.2,367.31,374.2,365.78,10322.0
2022-09-05,363.48,376.5,390.26,363.48,14175.0
2022-09-06,370.37,371.13,383.92,367.31,14416.0
2022-09-07,364.32,367.23,371.13,364.32,4377.0
2022-09-08,360.5,370.3,374.88,360.5,6992.0
2022-09-11,367.31,361.41,370.37,361.41,14202.0
2022-09-12,361.19,359.66,363.48,355.98,6301.0
2022-09-13,359.66,365.78,371.13,353.23,7360.0
2022-09-14,363.48,374.96,378.02,360.42,11755.0
2022-09-15,369.6,357.82,374.96,353.07,19637.0
2022-09-16,355.07,358.89,358.89,348.26,14717.0
2022-09-18,352.01,342.82,353.15,340.53,15555.0
2022-09-20,342.82,325.22,342.82,322.16,21399.0
2022-09-21,321.4,325.22,337.39,321.4,8583.0
2022-09-22,320.71,319.1,329.05,316.8,8812.0
2022-09-25,312.98,310.69,319.1,310.6,6481.0
2022-09-27,307.62,313.74,323.69,307.62,7293.0
2022-09-28,311.45,316.8,324.0,311.45,4188.0
2022-09-29,322.93,320.63,323.08,313.74,4961.0
2022-10-09,319.1,332.88,336.7,314.28,2588.0
2022-10-10,329.05,325.98,331.42,321.4,8612.0
2022-10-11,321.4,327.06,327.52,315.27,5660.0
2022-10-12,320.55,327.52,332.88,317.57,4585.0
2022-10-13,321.4,331.35,335.93,321.4,6364.0
2022-10-16,324.76,329.05,334.02,322.24,6824.0
2022-10-17,322.93,322.16,325.98,321.63,2570.0
2022-10-19,315.74,316.8,319.87,311.45,9990.0
2022-10-20,310.53,313.74,317.57,310.53,3040.0
2022-10-23,312.21,316.8,320.02,310.22,5390.0
2022-10-31,316.04,325.98,325.98,312.21,4005.0
2022-11-01,319.87,337.46,337.46,316.8,7436.0
2022-11-02,339.0,339.61,348.18,332.26,16890.0
2022-11-03,332.88,344.36,347.41,331.8,9146.0
2022-11-06,345.12,354.3,359.66,338.46,11660.0
2022-11-07,354.3,359.66,369.6,348.18,18802.0
2022-11-08,355.83,362.72,367.31,352.84,11554.0
2022-11-09,362.72,354.3,364.25,348.18,24897.0
2022-11-10,348.18,344.36,352.01,341.07,12907.0
2022-11-13,351.24,337.62,351.24,337.55,3662.0
2022-11-14,344.36,351.93,352.01,337.46,8515.0
2022-11-15,358.89,346.8,359.66,346.64,10462.0
2022-11-16,344.36,351.24,352.01,342.21,4036.0
2022-11-17,352.01,361.19,361.19,345.88,10032.0
2022-11-22,368.07,355.75,368.07,352.01,10528.0
2022-11-23,352.01,352.01,355.83,348.94,2941.0
2022-11-24,347.41,348.18,355.07,346.73,7376.0
2022-11-27,348.94,358.12,358.51,348.94,10941.0
2022-11-28,365.24,355.14,365.24,352.93,6634.0
2022-11-29,349.79,358.12,359.81,348.56,4608.0
2022-11-30,351.31,358.05,358.28,349.86,7286.0
2022-12-01,355.91,358.12,359.58,351.01,5325.0
2022-12-04,351.01,352.01,358.89,345.88,11915.0
2022-12-05,347.41,342.82,352.01,342.06,8432.0
2022-12-06,339.83,340.53,344.36,336.78,3888.0
2022-12-07,335.93,338.23,344.36,335.93,7871.0
2022-12-11,333.64,336.7,336.7,332.49,12325.0
2022-12-12,331.35,344.36,346.5,331.35,12779.0
2022-12-13,337.46,345.88,348.18,337.46,6024.0
2022-12-14,345.88,344.36,348.18,342.13,4440.0
2022-12-15,338.23,349.71,354.3,338.23,18986.0
2022-12-18,342.82,340.53,350.25,337.46,12270.0
2022-12-19,340.53,348.1,352.01,336.7,6318.0
2022-12-20,341.29,347.41,353.54,339.83,4690.0
2022-12-21,340.53,348.02,352.01,340.53,10019.0
2022-12-22,341.45,348.18,350.47,341.45,5204.0
2022-12-26,348.18,359.66,362.72,344.97,11903.0
2022-12-27,363.48,381.08,381.08,359.66,30115.0
2022-12-28,374.96,401.74,405.57,367.46,44962.0
2022-12-29,400.21,421.64,423.02,387.21,52697.0
2023-01-01,427.76,430.83,456.61,407.87,75205.0
2023-01-02,424.7,436.18,438.4,413.99,32189.0
2023-01-03,435.41,436.18,443.83,420.88,18529.0
2023-01-04,428.53,448.42,459.14,427.76,40562.0
2023-01-05,457.38,455.31,457.38,434.65,34858.0
2023-01-08,446.97,449.19,464.5,438.48,42482.0
2023-01-09,441.54,451.64,459.14,441.54,17393.0
2023-01-10,451.49,446.89,460.51,428.6,58721.0
2023-01-12,451.49,434.65,462.97,433.12,51909.0
2023-01-17,434.65,449.95,455.31,429.29,50307.0
2023-01-18,455.93,443.91,459.9,439.47,42601.0
2023-01-19,436.18,453.02,453.02,436.18,37234.0
2023-01-23,446.12,446.12,453.02,443.83,39262.0
2023-01-24,440.01,447.66,449.03,432.59,31398.0
2023-01-25,448.42,450.72,462.97,440.01,49611.0
2023-01-26,450.72,458.37,471.38,445.51,36397.0
2023-01-29,449.95,465.34,471.38,441.77,61546.0
2023-01-30,459.14,447.12,463.73,447.12,34909.0
2023-01-31,446.89,443.83,455.77,438.55,22009.0
2023-02-01,443.83,443.83,450.72,436.94,14818.0
2023-02-02,436.94,440.01,451.49,436.18,18932.0
2023-02-05,440.01,439.24,446.89,425.55,20276.0
2023-02-06,430.98,432.36,436.18,426.23,16475.0
2023-02-07,424.7,448.42,448.42,424.7,33524.0
2023-02-08,451.49,443.45,459.14,440.01,18015.0
2023-02-09,434.8,443.83,452.25,434.8,13830.0
2023-02-12,434.96,433.12,450.72,426.23,66873.0
2023-02-14,424.78,425.46,437.71,424.7,15913.0
2023-02-15,423.17,421.64,432.36,416.21,20420.0
2023-02-16,421.64,413.22,425.46,410.17,13284.0
2023-02-20,405.57,410.17,417.05,405.57,7472.0
2023-02-22,410.17,422.33,425.46,410.17,11540.0
2023-02-23,413.91,407.18,417.05,405.57,16270.0
2023-02-26,399.07,413.22,413.99,391.79,14885.0
2023-02-27,409.4,405.57,417.05,401.06,17378.0
2023-02-28,409.4,409.78,420.72,405.57,31418.0
2023-03-01,402.59,409.4,410.17,402.59,13074.0
2023-03-02,402.51,399.53,405.57,399.53,9576.0
2023-03-05,395.62,390.26,403.27,390.26,12505.0
2023-03-07,390.26,394.09,398.69,387.36,4710.0
2023-03-09,397.92,408.63,413.15,397.92,10069.0
2023-03-12,408.63,404.8,415.52,402.51,12581.0
2023-03-13,397.99,407.87,410.17,397.99,15052.0
2023-03-14,407.87,415.52,415.98,401.98,9782.0
2023-03-15,417.05,413.22,417.05,407.26,8320.0
2023-03-16,405.57,414.75,414.75,405.57,8492.0
2023-03-19,408.1,411.69,416.98,408.1,8765.0
2023-03-20,408.63,424.7,427.0,408.63,14534.0
2023-03-22,424.7,416.28,425.46,410.24,13980.0
2023-03-23,408.63,413.22,416.89,406.34,6060.0
2023-03-26,405.57,407.1,410.17,403.27,8360.0
2023-03-27,401.74,413.22,416.28,398.76,11748.0
2023-03-28,405.57,410.93,416.67,405.57,3606.0
2023-03-29,410.93,410.17,415.13,404.19,2298.0
2023-03-30,410.17,404.42,413.22,403.27,4173.0
2023-04-02,404.42,404.04,409.4,397.92,6413.0
2023-04-03,396.01,397.92,402.51,394.09,5787.0
2023-04-04,392.64,397.0,405.57,392.64,12760.0
2023-04-05,391.03,404.27,404.27,391.03,7034.0
2023-04-06,396.39,394.09,404.04,393.33,4454.0
2023-04-09,394.09,383.38,394.09,382.61,7742.0
2023-04-10,375.73,392.56,392.56,375.73,9905.0
2023-04-11,386.44,388.27,398.07,385.29,6290.0
2023-04-12,386.44,402.21,409.78,386.44,10395.0
2023-04-13,410.17,396.39,410.17,394.86,7818.0
2023-04-16,394.09,392.56,397.92,390.65,6790.0
2023-04-17,387.97,390.19,392.56,387.21,7003.0
2023-04-18,386.44,397.92,397.92,384.98,10808.0
2023-04-19,390.26,402.51,409.78,390.26,10480.0
2023-04-20,395.7,399.45,404.8,395.7,5757.0
2023-04-23,391.57,394.09,397.92,388.36,5900.0
2023-04-24,386.21,391.03,392.18,386.21,4410.0
2023-04-25,383.38,394.86,396.39,383.38,7190.0
2023-04-26,402.51,391.79,402.51,389.58,13899.0
2023-04-27,385.52,391.79,393.33,385.52,3321.0
2023-04-30,386.52,389.5,391.79,385.29,5672.0
2023-05-02,390.26,385.68,390.26,382.61,10176.0
2023-05-03,381.85,382.61,382.61,375.12,5725.0
2023-05-04,375.04,390.26,390.26,375.04,5155.0
2023-05-07,382.61,378.87,387.97,368.38,6560.0
2023-05-08,371.36,371.9,379.63,371.36,6732.0
2023-05-09,371.9,374.96,382.61,365.78,4598.0
2023-05-10,373.43,376.5,380.32,372.74,3745.0
2023-05-11,371.13,375.12,376.5,369.3,2936.0
2023-05-14,370.45,365.78,382.61,365.78,9327.0
2023-05-15,361.34,368.0,370.37,359.74,7811.0
2023-05-16,364.25,373.81,373.81,364.25,5925.0
2023-05-17,367.31,403.27,405.57,367.31,12115.0
2023-05-18,395.24,397.92,402.51,382.84,16223.0
2023-05-21,397.92,395.62,400.21,386.6,13450.0
2023-05-22,387.82,404.04,404.04,385.68,9275.0
2023-05-23,396.39,408.63,410.93,396.39,18152.0
2023-05-24,400.52,399.45,405.57,394.93,7584.0
2023-05-28,397.92,395.62,407.4,391.79,16619.0
2023-05-30,387.97,384.91,391.79,378.17,15790.0
2023-05-31,377.26,378.79,386.44,374.96,13057.0
2023-06-01,373.43,378.87,387.89,371.13,7020.0
2023-06-04,378.87,396.31,401.74,378.79,5898.0
2023-06-05,395.62,389.5,400.14,384.22,11780.0
2023-06-06,386.44,399.45,400.9,384.91,12632.0
2023-06-07,400.21,397.92,403.27,392.33,26297.0
2023-06-08,390.12,391.64,397.16,390.12,18361.0
2023-06-11,384.91,396.08,401.74,384.91,16486.0
2023-06-12,401.74,393.33,401.74,391.03,15145.0
2023-06-13,390.26,397.92,405.88,390.26,36278.0
2023-06-14,397.16,400.98,406.64,394.17,38840.0
2023-06-15,394.09,394.09,400.9,392.18,19367.0
2023-06-18,392.56,400.98,403.27,392.56,37792.0
2023-06-19,400.21,413.22,416.28,400.21,58241.0
2023-06-20,413.22,412.45,420.88,399.45,35210.0
2023-06-21,405.57,400.98,409.4,394.09,25138.0
2023-06-22,394.09,401.74,408.63,394.09,16440.0
2023-06-25,394.86,400.67,401.74,392.79,19713.0
2023-06-26,400.98,394.09,403.27,394.09,34566.0
2023-06-27,397.92,402.51,405.88,394.09,22149.0
2023-06-28,405.57,395.47,405.57,394.47,20640.0
2023-07-02,390.26,384.14,397.07,382.61,42449.0
2023-07-03,384.14,382.46,389.5,377.41,16044.0
2023-07-04,381.85,377.26,384.14,374.35,21512.0
2023-07-05,374.96,368.84,384.14,367.31,26051.0
2023-07-06,368.07,362.72,373.43,356.6,25860.0
2023-07-09,365.02,372.28,386.06,365.02,15622.0
2023-07-10,372.13,366.24,375.73,365.78,9095.0
2023-07-11,367.31,364.25,372.67,363.48,20801.0
2023-07-12,359.66,374.96,380.24,359.66,16953.0
2023-07-13,374.96,374.2,381.85,368.07,16411.0
2023-07-16,374.2,370.3,379.55,367.31,7935.0
2023-07-17,364.25,375.73,375.73,364.25,7467.0
2023-07-18,377.26,373.43,386.44,371.98,8907.0
2023-07-19,371.21,368.15,373.43,367.31,11251.0
2023-07-20,368.07,378.79,381.62,368.07,11293.0
2023-07-23,372.67,382.61,382.61,371.21,11555.0
2023-07-24,378.87,381.08,384.14,374.2,11159.0
2023-07-25,381.08,375.65,382.61,371.21,9503.0
2023-07-26,368.31,374.96,376.5,368.31,5343.0
2023-07-27,373.43,373.43,389.42,367.54,5759.0
2023-07-30,367.31,370.37,371.13,362.34,9304.0
2023-07-31,368.07,365.78,368.84,363.48,6455.0
2023-08-01,361.26,365.02,368.84,359.66,7355.0
2023-08-02,360.58,364.17,364.17,358.21,4606.0
2023-08-03,363.48,358.89,367.31,357.36,6476.0
2023-08-06,352.77,355.83,361.19,348.33,10751.0
2023-08-07,349.02,355.68,355.83,348.94,10695.0
2023-08-08,349.79,346.64,355.83,344.36,7433.0
2023-08-09,344.36,348.18,360.58,341.68,8118.0
2023-08-10,349.71,348.4,359.66,345.88,7545.0
2023-08-13,346.26,347.79,352.39,345.42,7687.0
2023-08-14,345.2,342.06,347.41,338.23,10757.0
2023-08-15,339.76,330.96,339.76,330.65,10801.0
2023-08-16,329.05,323.69,330.58,319.48,11914.0
2023-08-17,329.05,321.4,329.05,319.87,6769.0
2023-08-20,317.57,325.15,325.15,317.57,10067.0
2023-08-21,318.72,327.52,328.21,318.72,7003.0
2023-08-22,325.22,337.46,338.23,321.93,5620.0
2023-08-23,337.46,342.98,343.44,325.98,7843.0
2023-08-24,339.76,334.4,344.36,329.05,6756.0
2023-08-27,336.7,325.22,336.7,322.16,6038.0
2023-08-28,319.94,325.98,328.28,319.94,4310.0
2023-08-29,321.4,325.98,325.98,321.4,5112.0
2023-08-30,320.02,323.0,328.98,320.02,4284.0
2023-09-03,321.4,315.2,321.4,308.23,21037.0
2023-09-04,315.2,316.04,319.1,311.45,5580.0
2023-09-05,313.74,326.37,332.88,312.21,3795.0
2023-09-07,320.63,314.51,320.63,309.92,7915.0
2023-09-10,311.45,316.8,319.87,311.45,7431.0
2023-09-11,312.98,323.69,325.22,312.98,5740.0
2023-09-12,317.26,322.55,322.55,314.74,6010.0
2023-09-13,316.19,327.52,328.28,316.19,7097.0
2023-09-17,321.02,321.4,325.22,314.51,8710.0
2023-09-18,316.42,322.93,324.45,316.12,2514.0
2023-09-19,316.58,328.21,328.28,316.58,4465.0
2023-09-21,329.81,339.0,342.06,329.81,18354.0
2023-09-24,336.7,332.11,340.6,329.05,8502.0
2023-09-25,336.7,333.02,337.08,325.98,8538.0
2023-09-26,336.7,349.33,349.64,336.7,17795.0
2023-09-27,344.36,348.18,352.01,340.53,12426.0
2023-10-01,348.18,335.17,348.18,332.88,12112.0
2023-10-02,332.88,336.7,339.53,329.12,6093.0
2023-10-03,331.35,330.27,335.93,329.05,6433.0
2023-10-04,325.3,336.62,338.0,325.3,5077.0
2023-10-05,330.2,333.56,334.4,330.2,3440.0
2023-10-08,326.91,326.75,329.81,322.31,9484.0
2023-10-09,320.4,325.98,325.98,320.4,5875.0
2023-10-10,319.94,323.69,323.69,319.94,3560.0
2023-10-11,317.57,322.16,324.07,311.98,4930.0
2023-10-12,317.57,317.64,322.93,316.8,9244.0
2023-10-16,316.8,316.8,316.8,312.98,6228.0
2023-10-17,317.57,320.63,327.83,316.04,4594.0
2023-10-18,326.98,328.89,328.98,320.48,2284.0
2023-10-19,327.52,319.94,327.52,312.36,11616.0
2023-10-29,313.74,315.27,319.87,313.74,3359.0
2023-10-30,310.69,316.04,319.02,310.69,3624.0
2023-10-31,314.51,315.65,317.57,313.74,3363.0
2023-11-01,312.98,314.12,316.04,312.67,3232.0
2023-11-02,312.21,312.67,314.51,311.91,4303.0
2023-11-05,312.75,317.57,317.57,310.22,3993.0
2023-11-06,315.35,318.34,321.55,315.35,8236.0
2023-11-07,319.87,316.04,325.22,316.04,2655.0
2023-11-08,313.06,317.57,321.4,312.98,5698.0
2023-11-09,317.57,316.04,317.57,313.74,4099.0
2023-11-20,322.31,340.53,347.64,322.31,44101.0
2023-11-21,340.53,342.06,348.18,339.0,14291.0
2023-11-22,339.83,353.84,355.75,337.55,22003.0
2023-11-23,352.01,350.55,358.97,345.12,18954.0
2023-11-26,350.55,355.91,358.82,350.55,15621.0
2023-11-27,356.6,349.71,358.82,345.96,19959.0
2023-11-28,345.12,352.01,352.01,345.12,10635.0
2023-11-29,352.01,344.36,352.01,344.36,13526.0
2023-11-30,341.29,338.61,345.12,338.31,9380.0
2023-12-03,336.7,339.76,342.06,332.95,6317.0
2023-12-04,336.7,341.29,348.18,333.64,14000.0
2023-12-05,336.78,340.53,352.01,336.78,7597.0
2023-12-06,340.53,344.36,348.94,335.93,7256.0
2023-12-07,344.36,344.36,350.47,340.07,6510.0
2023-12-10,348.94,366.47,369.91,348.94,1850.0
2023-12-11,373.74,358.12,373.74,349.71,22822.0
2023-12-12,356.6,367.31,371.13,355.83,43676.0
2023-12-13,367.31,370.37,382.54,362.72,39001.0
2023-12-14,367.31,374.96,382.92,363.48,26696.0
2023-12-17,367.46,385.52,385.52,367.31,42068.0
2023-12-18,392.4,385.68,397.92,377.26,70009.0
2023-12-19,386.06,390.26,392.56,379.55,24761.0
2023-12-20,382.61,396.39,400.98,382.61,70352.0
2023-12-21,404.27,397.84,404.27,382.61,40822.0
2023-12-24,390.26,392.94,417.05,390.26,102660.0
2023-12-27,397.92,396.39,405.57,390.26,72309.0
2023-12-28,390.26,396.39,398.99,390.26,17279.0
2024-01-01,391.79,386.44,400.9,386.44,38155.0
2024-01-02,386.44,390.26,390.26,379.55,27806.0
2024-01-03,382.61,391.79,403.27,382.46,24548.0
2024-01-04,390.26,398.69,405.88,390.26,81972.0
2024-01-07,399.45,405.57,413.15,398.92,90773.0
2024-01-08,402.51,417.05,420.5,402.51,67395.0
2024-01-09,425.39,418.58,427.69,417.05,109783.0
2024-01-10,418.58,420.72,426.92,413.99,84912.0
2024-01-11,415.52,426.08,432.36,414.83,73783.0
2024-01-14,426.08,431.59,433.88,426.08,41823.0
2024-01-16,440.16,452.25,461.43,440.16,146922.0
2024-01-17,452.25,434.73,459.36,433.12,111052.0
2024-01-18,434.04,446.12,451.49,426.23,97334.0
2024-01-21,443.83,441.54,466.79,441.54,59134.0
2024-01-22,436.18,433.96,444.52,428.76,64767.0
2024-01-23,429.68,435.41,436.49,424.7,42708.0
2024-01-24,428.53,421.79,434.65,420.88,25334.0
2024-01-25,420.88,420.88,429.29,416.28,20171.0
2024-01-28,415.13,423.86,429.29,413.22,22102.0
2024-01-29,415.52,430.44,436.18,415.52,38325.0
2024-01-30,438.86,433.2,443.75,430.83,44760.0
2024-01-31,425.46,430.9,440.77,425.46,31592.0
2024-02-01,428.53,428.45,428.6,419.35,20181.0
2024-02-04,420.11,426.23,428.83,414.75,21589.0
2024-02-05,421.02,427.76,431.51,421.02,10768.0
2024-02-06,419.5,428.68,438.48,419.5,22375.0
2024-02-07,428.6,432.36,436.11,428.6,32901.0
2024-02-08,427.84,435.03,436.18,427.84,19895.0
2024-02-11,443.68,441.16,450.72,440.01,74946.0
2024-02-12,446.12,447.81,449.19,440.01,29261.0
2024-02-13,443.83,436.18,445.29,434.65,39495.0
2024-02-14,430.83,433.88,438.48,430.83,13851.0
2024-02-15,432.36,433.12,441.0,427.0,23123.0
2024-02-18,433.12,424.47,433.12,424.47,18375.0
2024-02-20,420.88,428.53,429.29,417.05,16559.0
2024-02-21,420.19,421.56,434.65,420.19,18676.0
2024-02-22,420.88,410.17,420.88,408.17,28115.0
2024-02-25,402.51,401.74,410.93,401.74,11882.0
2024-02-26,397.16,405.57,408.63,397.16,9136.0
2024-02-27,400.21,404.8,412.84,400.21,5795.0
